KAUM科番号,科,Family,和名,学名,Remarks,和名ヘボン式表記
251,タイ科,Sparidae,クロダイ,Acanthopagrus schlegelii (Bleeker 1854),"
座間（1998）「万石浦の魚類の生態学的研究」，宮城県万石浦；田島（1999）佐賀自然史研究5:1-14，福岡県矢部川；藤井（2009）佐賀自然史研究15:21-25，佐賀県伊万里市佐代川河口；辻（2013）徳島県立博物館研究報告23:1-21，愛媛県伯方島；本村（2015）「琉球列島の魚類多様性」，屋久島；竹内ほか（2015）日本生物地理学会会報70:1-11，対馬；辻（2015）徳島県立博物館研究報告25:1-24，愛媛県岩松川；松沼ほか（2016）「鹿児島市の川魚」，鹿児島市；鏑木（2016）「種子島の釣魚」；辻・松田（2016）南予生物18:1-25，愛媛県八幡浜市；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；三井ほか（2017）神奈川自然誌資料38:67-76，神奈川県下山川水系；岩坪・本村（2017）「鹿児島湾の魚類」；木村ほか（2017）「口永良部島の魚類」；伊東（2018）鹿児島大学総合研究博物館NewsLetter 43:8-13，薩摩半島西岸；小枝ほか（2018）「内之浦の魚類」；村瀬ほか（2019）「門川の魚類」；荒尾ほか（2019）神奈川自然誌資料40:41-48，東京湾；中村ほか（2019）Nat Kagoshima 46:225-230，鹿児島湾奥の汽水池；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；本村ほか（2020）「高尾野川河口の生きもの」；小枝ほか（2020）「大隅市場魚類図鑑」；花﨑ほか（2020）南紀生物62:189-195，大阪府阪南市；中川ほか（2021）Nat Kagoshima 47:373-379，鹿児島湾北部霧島市；荒尾ほか（2021）神奈川県自然誌資料42:159-166，東京湾谷津干潟；Itsukushima & Kano (2021) Biodivers Data J 9:367168，千葉県；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；辻・松田（2021）南予生物20:12-33，愛媛県肱川水系；荒川（2021）のと海洋ふれあいセンター研究報告27:9-23，能登半島；岩坪ほか（2022）「薩摩半島沿岸の魚類」；工藤ほか（2022）神奈川県自然誌資料43:97-142，三浦半島南西岸；近藤ほか（2022）「ハチの干潟の生きものたち」，広島県竹原市（瀬戸内海）；柏尾ほか（2022）きしわだ自然資料館研究報告7:1-12，大阪湾（岸和田市）
",Kurodai
251,タイ科,Sparidae,ミナミクロダイ,Acanthopagrus sivicolus Akazaki 1962,"
三浦（2012）「知念市場の魚」，沖縄島；本村（2015）「琉球列島の魚類多様性」，屋久島；鏑木（2016）「種子島の釣魚」；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島；本村ほか（2019）「奄美群島の魚類」；漫湖水鳥・湿地センター「漫湖みんなで水族館」，沖縄島漫湖；下瀬（2021）「沖縄さかな図鑑」，沖縄県
",Minamikurodai
251,タイ科,Sparidae,イワツキクロダイ,Acanthopagrus taiwanensis Iwatsuki & Carpenter 2006,"
藤原ほか（2017）魚類学雑誌64:107-112，日本初記録（笠沙）；本村（2018）鹿児島大学総合研究博物館NewsLetter 43:2-7，薩摩半島西岸；藤原ほか（2020）Nat Kagoshima 46:569-572，笠沙；岩坪ほか（2022）「薩摩半島沿岸の魚類」；福地ほか（2022）Ichthy, Nat Hist Fish Jpn 21:75-79，沖縄島
",Iwatsukikurodai
251,タイ科,Sparidae,ホシレンコ,Amamiichthys matsubarai (Akazaki 1962),"
Tanaka & Iwatsuki (2015) Zootaxa 4007:195-206，新属；本村（2015）「琉球列島の魚類多様性」，奄美大島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；本村ほか（2019）「奄美群島の魚類」；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島（マダイとして）；和田・本村（2021）Ichthy, Nat Hist Fish Jpn 6:48-50，属の新標準和名ホシレンコ属；福地ほか（2021）Ichthy, Nat Hist Fish Jpn 10:7-12，沖縄島；藤原ほか（2022）Ichthy, Nat Hist Fish Jpn 17:88-94，喜界島
",Hoshirenko
251,タイ科,Sparidae,タイワンダイ,Argyrops bleekeri Oshima 1927,"
三浦（2012）「知念市場の魚」，沖縄島；畑ほか（2015）Nat Kagoshima 41:123-127，笠沙，種子島；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；畑・本村（2017）Nat Kagoshima 43:161-164，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Iwatsuki & Heemstra (2018) Zootaxa 4438:401-442，再記載，西太平洋固有種；本村ほか（2019）「奄美群島の魚類」；小枝ほか（2020）「大隅市場魚類図鑑」；下瀬（2021）「沖縄さかな図鑑」，沖縄県；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；岩坪ほか（2022）「薩摩半島沿岸の魚類」
",Taiwandai
251,タイ科,Sparidae,キビレアカレンコ,"Dentex abei Iwatsuki, Akazaki & Taniguchi 2007","
三浦（2012）「知念市場の魚」，沖縄島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；本村ほか（2019）「奄美群島の魚類」；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島；下瀬（2021）「沖縄さかな図鑑」，沖縄県
",Kibireakarenko
251,タイ科,Sparidae,キダイ,Dentex hypselosomus Bleeker 1854,"
北島ほか（1976）西海区水産研究所研究報告48:47-92，天草灘，宇治群島沖，屋久島沖，東シナ海；古橋ほか（2010）長崎大学水産学部研究報告91:17-33，九州西方（東シナ海）；竹内ほか（2015）日本生物地理学会会報70:1-11，対馬；鏑木（2016）「種子島の釣魚」；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；岩坪・本村（2017）「鹿児島湾の魚類」；木村ほか（2017）「口永良部島の魚類」；小枝ほか（2018）「内之浦の魚類」；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；小枝ほか（2020）「大隅市場魚類図鑑」；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；望月ほか（2021）Ichthy, Nat Hist Fish Jpn 14:48-53，大隅諸島竹島；岩坪ほか（2022）「薩摩半島沿岸の魚類」
",Kidai
251,タイ科,Sparidae,ヒレコダイ,Evynnis cardinalis (Lacepède 1802),"
Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；村瀬ほか（2019）「門川の魚類」；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；岩坪ほか（2022）「薩摩半島沿岸の魚類」
",Hirekodai
251,タイ科,Sparidae,チダイ,Evynnis tumifrons (Temminck & Schlegel 1843),"
竹内ほか（2015）日本生物地理学会会報70:1-11，対馬；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；岩坪・本村（2017）「鹿児島湾の魚類」；小枝ほか（2018）「内之浦の魚類」；村瀬ほか（2019）「門川の魚類」；Havimana et al (2020) Fish Sci 86:319-327，鹿児島県本土（年齢・成長）；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；小枝ほか（2020）「大隅市場魚類図鑑」；玉井・荒尾（2021）豊橋市自然史博物館研報31:45-55，愛知県；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；岩坪ほか（2022）「薩摩半島沿岸の魚類」；工藤ほか（2022）神奈川県自然誌資料43:97-142，三浦半島南西岸
",Chidai
251,タイ科,Sparidae,マダイ,Pagrus major (Temminck & Schlegel 1843),"
北島ほか（1976）西海区水産研究所研究報告48:47-92，天草灘，宇治群島沖，東シナ海；武内ほか（2011）近畿大学農学部紀要44:63-87，和歌山県；三浦（2012）「知念市場の魚」，沖縄島（養殖物）；辻（2013）徳島県立博物館研究報告23:1-21，愛媛県伯方島；竹内ほか（2015）日本生物地理学会会報70:1-11，対馬；鏑木（2016）「種子島の釣魚」；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島（おそらく種子島産）；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；岩坪・本村（2017）「鹿児島湾の魚類」；木村ほか（2017）「口永良部島の魚類」；伊東（2018）鹿児島大学総合研究博物館NewsLetter 43:8-13，薩摩半島西岸；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；小枝ほか（2018）「内之浦の魚類」；村瀬ほか（2019）「門川の魚類」；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；小枝ほか（2020）「大隅市場魚類図鑑」；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島（ホシレンコの誤同定；藤原ほか（2022）Ichthy, Nat Hist Fish Jpn 17:88-94）；花﨑ほか（2020）南紀生物62:189-195，大阪府阪南市；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；岩坪ほか（2022）「薩摩半島沿岸の魚類」；工藤ほか（2022）神奈川県自然誌資料43:97-142，三浦半島南西岸；佐藤ほか（2022）「北の磯魚生態図鑑」，北日本
",Madai
251,タイ科,Sparidae,ヘダイ,Rhabdosargus sarba (Forsskål 1775),"
武内ほか（2011）近畿大学農学部紀要44:63-87，和歌山県；三浦（2012）「知念市場の魚」，沖縄島；本村ほか（2013）「硫黄島・竹島の魚類」；清水（2013）南予生物17:14-35，愛媛県瀬戸内海；Tanaka & Iwatsuki (2013) Ichthyol Res doi:10.1007/s10228-013-0360-0，再記載；竹内ほか（2015）日本生物地理学会会報70:1-11，対馬；鏑木（2016）「種子島の釣魚」；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；岩坪・本村（2017）「鹿児島湾の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；小枝ほか（2018）「内之浦の魚類」；村瀬ほか（2019）「門川の魚類」；中村ほか（2019）Nat Kagoshima 46:225-230，鹿児島湾奥の汽水池；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；本村ほか（2020）「高尾野川河口の生きもの」；小枝ほか（2020）「大隅市場魚類図鑑」；花﨑ほか（2020）南紀生物62:189-195，大阪府阪南市；下瀬（2021）「沖縄さかな図鑑」，沖縄県；Itsukushima & Kano (2021) Biodivers Data J 9:367168，千葉県；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；Jeong & Motomura (2021) Bull Kagoshima Univ Mus 16:1-116，大隅諸島硫黄島；岩坪ほか（2022）「薩摩半島沿岸の魚類」；工藤ほか（2022）神奈川県自然誌資料43:97-142，三浦半島南西岸；柏尾ほか（2022）きしわだ自然資料館研究報告7:1-12，大阪湾（岸和田市）
",Hedai
252,フエフキダイ科,Lethrinidae,ノコギリダイ,Gnathodentex aureolineatus (Lacepède 1802),"
三浦（2012）「知念市場の魚」，沖縄島；Kuriiwa et al (2014) CheckList 10:1479-1501，豆南諸島；Koeda et al (2016) Fishes of Yonaguni，与那国島；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；木村ほか（2017）「口永良部島の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島；本村ほか（2019）「奄美群島の魚類」；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島；下瀬（2021）「沖縄さかな図鑑」，沖縄県；岩坪ほか（2022）「薩摩半島沿岸の魚類」
",Nokogiridai
252,フエフキダイ科,Lethrinidae,オナガメイチダイ,Gymnocranius elongatus Senta 1973,"
三浦（2012）「知念市場の魚」，沖縄島；下瀬（2021）「沖縄さかな図鑑」，沖縄県
",Onagameichidai
252,フエフキダイ科,Lethrinidae,シロダイ,Gymnocranius euanus (Günther 1879),"
三浦（2012）「知念市場の魚」，沖縄島；Kuriiwa et al (2014) CheckList 10:1479-1501，豆南諸島；Koeda et al (2016) Fishes of Yonaguni，与那国島；三木（2017）日本生物地理学会会報71:209-212，宮崎県日南市；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；木村ほか（2017）「口永良部島の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；本村ほか（2019）「奄美群島の魚類」；田中ほか（2020）神奈川県立博物館研究報告（自然科学）49:107-118，渡嘉敷島渡嘉志久湾；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；下瀬（2021）「沖縄さかな図鑑」，沖縄県；渋谷ほか（2021）Ichthy, Nat Hist Fish Jpn 14:21-25，喜界島；渋谷・本村（2021）Ichthy, Nat Hist Fish Jpn 15: 22-26，九州西岸沖
",Shirodai
252,フエフキダイ科,Lethrinidae,サザナミダイ,Gymnocranius grandoculis (Valenciennes 1830),"
三浦（2012）「知念市場の魚」，沖縄島；鏑木（2016）「種子島の釣魚」；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；小枝ほか（2018）「内之浦の魚類」；本村ほか（2019）「奄美群島の魚類」；小枝ほか（2020）「大隅市場魚類図鑑」；下瀬（2021）「沖縄さかな図鑑」，沖縄県；古橋・本村（2022）Ichthy, Nat Hist Fish Jpn 23:7-18，臥蛇島
",Sazanamidai
252,フエフキダイ科,Lethrinidae,メイチダイ,Gymnocranius griseus (Temminck & Schlegel 1843),"
座間（1998）「万石浦の魚類の生態学的研究」，宮城県万石浦；三浦（2012）「知念市場の魚」，沖縄島；竹内ほか（2015）日本生物地理学会会報70:1-11，対馬；Motomura et al (2016) Mem Fac Fish Kagoshima Univ 64:10-34，宇治群島；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；小枝ほか（2018）「内之浦の魚類」；木村ほか（2018）日本生物地理学会会報72:209-218，北海道南部；本村ほか（2019）「奄美群島の魚類」；村瀬ほか（2019）「門川の魚類」；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；小枝ほか（2020）「大隅市場魚類図鑑」；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；岩坪ほか（2022）「薩摩半島沿岸の魚類」；工藤ほか（2022）神奈川県自然誌資料43:97-142，三浦半島南西岸；望月ほか（2022）Ichthy, Nat Hist Fish Jpn 23:19-31，大隅諸島竹島
",Meichidai
252,フエフキダイ科,Lethrinidae,ナガメイチ,Gymnocranius microdon (Bleeker 1851),"
三浦（2012）「知念市場の魚」，沖縄島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；渋谷ほか（2021）Ichthy, Nat Hist Fish Jpn 14:21-25，喜界島；下瀬（2021）「沖縄さかな図鑑」，沖縄県
",Nagameichi
252,フエフキダイ科,Lethrinidae,ツキノワメイチダイ,"Gymnocranius obesus  Chen, Miki & Borsa 2017","
和名は久新ほか（1982）で提唱；木村ほか（2017）「口永良部島の魚類」；本村ほか（2019）「奄美群島の魚類」；下瀬（2021）「沖縄さかな図鑑」，沖縄県
",Tsukinowameichidai
252,フエフキダイ科,Lethrinidae,タマメイチ,"Gymnocranius satoi Borsa, Béarez, Paijo & Chen 2013","
三浦（2012）「知念市場の魚」，沖縄島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；下瀬（2021）「沖縄さかな図鑑」，沖縄県
",Tamameichi
252,フエフキダイ科,Lethrinidae,和名なし,Gymnocranius sp.,"
三浦（2012）「知念市場の魚」，沖縄島；Koeda et al (2016) Fishes of Yonaguni，与那国島；下瀬（2021）「沖縄さかな図鑑」，沖縄県；古橋・本村（2022）Ichthy, Nat Hist Fish Jpn 23:7-18，小臥蛇島
",
252,フエフキダイ科,Lethrinidae,ヒキマユメイチ,"Gymnocranius superciliosus Brosa, Béarez, Paijo & Chen 2013","
三木ほか（2014）魚類学雑誌61:85-88，琉球列島；渋谷ほか（2020）Fauna Ryukyuana 55:9-16，宮崎県南部，屋久島，喜界島，沖永良部島；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島；下瀬（2021）「沖縄さかな図鑑」，沖縄県；渋谷ほか（2021）Ichthy, Nat Hist Fish Jpn 14:21-25，奄美大島，加計呂麻島
",Hikimayumeichi
252,フエフキダイ科,Lethrinidae,ヨコシマフエフキ,Lethrinus amboinensis Bleeker 1854,"
Koeda et al (2016) Fishes of Yonaguni，与那国島；畑・本村（2017）Nat Kagoshima 43:169-174，口之島；木村ほか（2017）「口永良部島の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Motomura (2020) Ichthyofaunal Studies in the Tokara Is，口之島；下瀬（2021）「沖縄さかな図鑑」，沖縄県
",Yokoshimafuefuki
252,フエフキダイ科,Lethrinidae,イソフエフキ,Lethrinus atkinsoni Seale 1910,"
三浦（2012）「知念市場の魚」，沖縄島；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；木村ほか（2017）「口永良部島の魚類」；Koeda & Akita (2018) Fauna Ryukyuana 41:1-9，与那国島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；本村ほか（2019）「奄美群島の魚類」；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；下瀬（2021）「沖縄さかな図鑑」，沖縄県；渋谷・本村（2021）Ichthy, Nat Hist Fish Jpn 14:54-58，薩摩半島西岸，宮崎県南部；岩坪ほか（2022）「薩摩半島沿岸の魚類」
",Isofuefuki
