Phylum,Sub Phylum,Class,Order,Family,Species,Common Name,C-value,Chrom num,Method,Cell type,Std sp,References1,References2
Chordata,Vertebrata,Osteichthyes,Clupeiformes,Clupeidae,Herklotsichthys castelnaui,Castelnau's herring,0.80,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Clupeiformes,Clupeidae,Herklotsichthys quadrimaculatus,Bluestripe herring,0.76,48,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Clupeiformes,Clupeidae,Hyperlophus translucidus,Transparent sandy sprat,1.09,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Clupeiformes,Clupeidae,Nematalosa come,Western Pacific gizzard shad,0.88,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Clupeiformes,Clupeidae,Sardinella gibbosa,Goldstripe sardinella,1.06,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Clupeiformes,Clupeidae,Sardinella zunasi,Japanese sardinella,1.16,48,FD,RBC,CP,"Ida, H., N. Oka, and K. Hayashigaki (1991). Karyotypes and cellular DNA contents of three species of the subfamily Clupeinae. Japanese Journal of Ichthyology 38: 289-294.",
Chordata,Vertebrata,Osteichthyes,Clupeiformes,Clupeidae,Sardinops sagax,South American pilchard,1.01,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Clupeiformes,Clupeidae,Sardinops sagax,South American pilchard,1.35,48,FD,RBC,CP,"Ida, H., N. Oka, and K. Hayashigaki (1991). Karyotypes and cellular DNA contents of three species of the subfamily Clupeinae. Japanese Journal of Ichthyology 38: 289-294.",
Chordata,Vertebrata,Osteichthyes,Clupeiformes,Engraulidae,Anchoa delicatissima,Slough anchovy,1.90,,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Clupeiformes,Engraulidae,Engraulis japonicus,Japanese anchovy,1.44,48,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Clupeiformes,Engraulidae,Engraulis mordax,Californian anchovy,1.51,,FD,RBC,HS,"Ohno, S., J. Muramoto, J. Klein, and N.B. Atkin (1969b). Diploid-tetraploid relationship in clupeoid and salmonoid fish. In: Chromosomes Today, Vol. 2, edited by C.D. Darlington and K.R. Lewis. Oliver & Boyd, Edinburgh, pp.139-147.",
Chordata,Vertebrata,Osteichthyes,Clupeiformes,Engraulidae,Engraulis mordax,Californian anchovy,1.90,48,BFA,RBC,SP,"Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644."
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Balitoridae,Barbatula barbatula,Stone loach,0.54,50,FD,RBC,CP,"Suzuki, A. (1992a). Chromosome and DNA studies of eight species in the family Cobitidae (Pisces, Cypriniformes). La Kromosomo II 67/68: 2275-2282.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Balitoridae,Homaloptera hoffmanni,N/A,0.47,50,FD,RBC,CP,"Suzuki, A. and Y. Taki (1991). Karyological and cytochemical studies of Pseudogastromyzon myersi and Homaloptera hoffmanni in the order Cypriniformes. Chromosome Information Service 52: 32-34.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Balitoridae,Lefua echigonia,N/A,0.48,50,FD,RBC,CP,"Suzuki, A. (1992a). Chromosome and DNA studies of eight species in the family Cobitidae (Pisces, Cypriniformes). La Kromosomo II 67/68: 2275-2282.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Balitoridae,Pseudogastromyzon myersi,Sucker-belly loach,0.44,50,FD,RBC,CP,"Suzuki, A. and Y. Taki (1991). Karyological and cytochemical studies of Pseudogastromyzon myersi and Homaloptera hoffmanni in the order Cypriniformes. Chromosome Information Service 52: 32-34.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Balitoridae,Triplophysa siluroides,N/A,1.10,48,FD,RBC,GD,"Cui, J., X. Ren, and Q. Yu (1991). Nuclear DNA content variation in fishes. Cytologia 56: 425-429.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Catostomidae,Carpiodes cyprinus,Quillback,2.24,100,FCM,RBC,CCR,"Ferris, S.D. (1984). Tetraploidy and the evolution of the catostomid fishes. In: Evolutionary Genetics of Fishes, edited by B.J. Turner. Plenum Press, New York. 55-93.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Catostomidae,Catostomus catostomus,Longnose sucker,2.09,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Catostomidae,Catostomus commersoni,White sucker,2.52,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Catostomidae,Catostomus commersoni,White sucker,2.77,98,FCM,RBC,CCR,"Ferris, S.D. (1984). Tetraploidy and the evolution of the catostomid fishes. In: Evolutionary Genetics of Fishes, edited by B.J. Turner. Plenum Press, New York. 55-93.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Catostomidae,Erimyzon oblongus,Creek chubsucker,1.86,,FCM,RBC,CCR,"Ferris, S.D. (1984). Tetraploidy and the evolution of the catostomid fishes. In: Evolutionary Genetics of Fishes, edited by B.J. Turner. Plenum Press, New York. 55-93.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Catostomidae,Moxostoma erythrurum,Golden redhorse,2.14,98,FCM,RBC,CCR,"Ferris, S.D. (1984). Tetraploidy and the evolution of the catostomid fishes. In: Evolutionary Genetics of Fishes, edited by B.J. Turner. Plenum Press, New York. 55-93.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Catostomidae,Myxocyprinus asiaticus,Chinese sucker,2.02,100,FD,RBC,CP,"Suzuki, A. (1992b). Karyotype and DNA contents of the Chinese catostomid fish, Myxocyprinius asiaticus. Chromosome Information Service 53: 25-27.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Botia macrocanthus,Clown loach,0.93,,FD,RBC,HS,"Muramoto, J., S. Ohno, and N.B. Atkin (1968). On the diploid state of the fish order Ostariophysi. Chromosoma 24: 59-66.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Botia macrocanthus,Clown loach,0.95,,FD,RBC,CP,"Suzuki, A. (1992a). Chromosome and DNA studies of eight species in the family Cobitidae (Pisces, Cypriniformes). La Kromosomo II 67/68: 2275-2282.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Botia macrocanthus,Clown loach,1.03,98,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Botia modesta,Orangefin loach,0.80,100,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Botia sp.,Loach,0.84,,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Cobitis biwae,Loach,2.15,48,FD,RBC,CP,"Suzuki, A. (1992a). Chromosome and DNA studies of eight species in the family Cobitidae (Pisces, Cypriniformes). La Kromosomo II 67/68: 2275-2282.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Cobitis biwae (4x),Loach,3.40,96,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Cobitis biwae (4x),Loach,3.61,96,FD,RBC,CP,"Suzuki, A. (1992a). Chromosome and DNA studies of eight species in the family Cobitidae (Pisces, Cypriniformes). La Kromosomo II 67/68: 2275-2282.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Cobitis lutheri,Luther's spiny loach,1.76,,FCM,RBC,MM,"Vasil'ev, V.P., A.E. Vinogradov, Y.M. Rozanov, and E.D. Vasil'eva (1999). Cellular DNA content in different forms of the bisexual-unisexual complex of spined loaches of the genus Cobitis and in Luther's spined loach C. lutheri (Cobitidae). Journal of Icht",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Cobitis lutheri,Luther's spiny loach,1.95,50,FCM,RBC,"HS, RT","Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Cobitis sinensis,Siberian spiny loach,1.42,,FCM,RBC,MM,"Vasil'ev, V.P., A.E. Vinogradov, Y.M. Rozanov, and E.D. Vasil'eva (1999). Cellular DNA content in different forms of the bisexual-unisexual complex of spined loaches of the genus Cobitis and in Luther's spined loach C. lutheri (Cobitidae). Journal of Icht",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Cobitis sinensis,Siberian spiny loach,1.54,,FCM,RBC,"HS, RT","Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Cobitis sp. (3x),Triploid hybrid loach,3.01,74,FCM,RBC,MM,"Vasil'ev, V.P., A.E. Vinogradov, Y.M. Rozanov, and E.D. Vasil'eva (1999). Cellular DNA content in different forms of the bisexual-unisexual complex of spined loaches of the genus Cobitis and in Luther's spined loach C. lutheri (Cobitidae). Journal of Icht",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Cobitis sp. (4x),Tetraploid hybrid loach,3.82,98,FCM,RBC,MM,"Vasil'ev, V.P., A.E. Vinogradov, Y.M. Rozanov, and E.D. Vasil'eva (1999). Cellular DNA content in different forms of the bisexual-unisexual complex of spined loaches of the genus Cobitis and in Luther's spined loach C. lutheri (Cobitidae). Journal of Icht",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Cobitis taenia striata,Spined loach,1.97,50,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Cobitis taenia taenia,Spined loach,1.76,,FCM,RBC,MM,"Vasil'ev, V.P., A.E. Vinogradov, Y.M. Rozanov, and E.D. Vasil'eva (1999). Cellular DNA content in different forms of the bisexual-unisexual complex of spined loaches of the genus Cobitis and in Luther's spined loach C. lutheri (Cobitidae). Journal of Icht",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Leptobotia curta,N/A,0.56,50,FD,RBC,CP,"Suzuki, A. (1992a). Chromosome and DNA studies of eight species in the family Cobitidae (Pisces, Cypriniformes). La Kromosomo II 67/68: 2275-2282.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Misgurnus anguillicaudatus,Oriental weatherfish,1.40,50,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Misgurnus anguillicaudatus,Oriental weatherfish,1.86,,FD,RBC,CP,"Suzuki, A. (1992a). Chromosome and DNA studies of eight species in the family Cobitidae (Pisces, Cypriniformes). La Kromosomo II 67/68: 2275-2282.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Misgurnus anguillicaudatus (4x),Oriental weatherfish,2.26,100,FD,RBC,GD,"Cui, J., X. Ren, and Q. Yu (1991). Nuclear DNA content variation in fishes. Cytologia 56: 425-429.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Misgurnus anguillicaudatus (4x),Oriental weatherfish,2.30,,FD,RBC,HS,"Li, Y., K. Li, and T. Zhou (1983). Cellular DNA content of fourteen species of freshwater fishes [in Chinese]. Acta Genetica Sinica 10: 384-389.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Misgurnus anguillicaudatus (4x?),Oriental weatherfish,2.23,,FD,RBC,CP,"Zhou, T. (1984). Chromosome studies in Chinese freshwater fishes [in Chinese]. Zoological Research (Tung Wu Hsueh Yen Chiu) 5: 38-51.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Misgurnus fossilis,Weatherfish,2.60,100,BCA,S,NS,"Timofeeva, M.Y. and K.A. Kaviani (1964). Nucleic acids of unfertilized eggs and developing groundling embryos. Biokimiia 29: 96-100.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Pangio borneensis,Loach,1.00,50,FD,RBC,CP,"Suzuki, A. (1992a). Chromosome and DNA studies of eight species in the family Cobitidae (Pisces, Cypriniformes). La Kromosomo II 67/68: 2275-2282.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Pangio kuhlii,Coolie loach,1.01,,FD,RBC,HS,"Muramoto, J., S. Ohno, and N.B. Atkin (1968). On the diploid state of the fish order Ostariophysi. Chromosoma 24: 59-66.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Pangio kuhlii,Coolie loach,1.20,50,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Paramisgurnus dabryanus,N/A,1.07,,FD,RBC,CP,"Zhou, T. (1984). Chromosome studies in Chinese freshwater fishes [in Chinese]. Zoological Research (Tung Wu Hsueh Yen Chiu) 5: 38-51.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Paramisgurnus dabryanus,N/A,1.10,48,FD,RBC,GD,"Cui, J., X. Ren, and Q. Yu (1991). Nuclear DNA content variation in fishes. Cytologia 56: 425-429.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cobitidae,Paramisgurnus dabryanus,N/A,1.11,,FD,RBC,HS,"Li, Y., K. Li, and T. Zhou (1983). Cellular DNA content of fourteen species of freshwater fishes [in Chinese]. Acta Genetica Sinica 10: 384-389.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cyprinidae,Abbottina rivularis,Chinese false gudgeon,1.54,50,FD,RBC,GD,"Cui, J., X. Ren, and Q. Yu (1991). Nuclear DNA content variation in fishes. Cytologia 56: 425-429.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cyprinidae,Abramis ballerus,Zope,1.17,50-52,FCM,RBC,GD,"Moreira da Costa, L., M.J. Collares-Pereira, S. Lusk, and P. Rab (1999). New data on genome size variation of Centro-European Cyprinidae (Pisces, Osteichthyes). Unpublished poster, Barcelona.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cyprinidae,Abramis brama,Carp bream,1.24,,FD,RBC,HS,"Hafez, R., R. Labat, and R. Quillier (1978). Teneurs nuclﾃｩaires en A.D.N. et relations ﾃｩvolutives dans la famille des cyprinides (Teleostei). Bulletin de la Societﾃｩ d'Histoire Naturelle de Toulouse 114: 71-84.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cyprinidae,Abramis brama,Carp bream,1.26,,FD,RBC,HS,"Wolf, U., H. Ritter, N.B. Atkin, and S. Ohno (1969). Polyploidization in the fish family Cyprinidae, Order Cypriniformes. I. DNA-content and chromosome sets in various species of Cyprinidae. Humangenetik 7: 240-244.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cyprinidae,Abramis brama,Carp bream,1.30,,FCM,RBC,GD,"Moreira da Costa, L., M.J. Collares-Pereira, S. Lusk, and P. Rab (1999). New data on genome size variation of Centro-European Cyprinidae (Pisces, Osteichthyes). Unpublished poster, Barcelona.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cyprinidae,Abramis brama,Carp bream,1.37,50-52,FCM,RBC,"HS, RT","Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cyprinidae,Abramis brama,Carp bream,1.44,,SCF,RBC,HS,"De Smet, W.H.O. (1981). The nuclear Feulgen-DNA content of the vertebrates (especially reptiles), as measured by fluorescence cytophotometry, with notes on the cell and chromosome size. Acta Zoologica et Pathologica Antverpiensia 76: 119-167.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cyprinidae,Abramis sapa,White-eye bream,1.10,50,FCM,RBC,GD,"Moreira da Costa, L., M.J. Collares-Pereira, S. Lusk, and P. Rab (1999). New data on genome size variation of Centro-European Cyprinidae (Pisces, Osteichthyes). Unpublished poster, Barcelona.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cyprinidae,Acheilognathus chankaensis,Khanka spiny bitterling,1.00,44,FD,RBC,GD,"Cui, J., X. Ren, and Q. Yu (1991). Nuclear DNA content variation in fishes. Cytologia 56: 425-429.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cyprinidae,Acheilognathus limbatus,Oily bitterling,0.90,,FD,RBC,CP,"Suzuki, A., Y. Taki, M. Mochizuki, and J. Hirata (1995). Chromosomal speciation in Eurasian and Japanese Cyprinidae (Pisces, Cypriniformes). Cytobios 83: 171-186.",
Chordata,Vertebrata,Osteichthyes,Cypriniformes,Cyprinidae,Acheilognathus limbatus,Oily bitterling,1.06,48,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
