Phylum,Sub Phylum,Class,Order,Family,Species,Common Name,C-value,Chrom num,Method,Cell type,Std sp,References1,References2
Chordata,Vertebrata,Osteichthyes,Perciformes,Blenniidae,Petroscirtes mitratus,Floral blenny,0.67,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Perciformes,Blenniidae,Petroscirtes variabilis,Variable sabretooth blenny,0.64,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Blenniidae,Petroscirtes xestus,Xestus sabretooth blenny,0.48,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Blenniidae,Plagiotremus rhinorhynchos,Bluestriped fangblenny,0.53,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Perciformes,Blenniidae,Salaria pavo,Peacock blenny,1.07,48,FD,RBC,GD,"Cano, J., M.C. Alvarez, G. Thode, and E. Muﾃｱoz (1982). Phylogenetic interpretation of chromosomal and nuclear-DNA-content data in the genus Blennius (Blenniidae: Perciformes). Genetica 58: 11-16.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Blenniidae,Salarias fasciatus,Jewelled blenny,0.83,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Blenniidae,Salarias sinuosus,Fringelip blenny,0.68,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Caesionidae,Caesio cuning,Redbelly yellowtail fusilier,1.15,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Perciformes,Caesionidae,Pterocaesio marri,Marr's fusilier,1.08,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Callionymidae,Callionymus goodladi,Goodlad's stinkfish,0.69,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Callionymidae,Callionymus limiceps,Rough-headed dragonet,1.02,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Perciformes,Callionymidae,Pterosynchiropus splendidus,Mandarinfish,0.59,,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Callionymidae,Repomucenus richardsonii,N/A,0.82,38,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Carangidae,Carangoides chrysophrys,Longnose trevally,0.63,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Carangidae,Carangoides fulvoguttatus,Yellowspotted trevally,0.65,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Perciformes,Carangidae,Carangoides gymnostethus,Bludger,0.59,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Perciformes,Carangidae,Carangoides oblongus,Coachwhip trevally,0.66,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Carangidae,Carangoides orthogrammus,Island trevally,0.70,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Carangidae,Caranx hippos,Crevalle jack,0.72,,BFA,RBC,SP,"Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644."
Chordata,Vertebrata,Osteichthyes,Perciformes,Carangidae,Caranx ignobilis,Giant trevally,0.64,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Carangidae,Caranx latus,Horse-eye jack,0.61,46,FD,RBC,GD,"Mirsky, A.E. and H. Ris (1951). The desoxyribonucleic acid content of animal cells and its evolutionary significance. Journal of General Physiology 34: 451-462.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Carangidae,Chloroscombrus chrysurus,Atlantic bumper,0.78,48,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Carangidae,Decapterus punctatus,Round scad,0.66,,FD,RBC,GD,"Mirsky, A.E. and H. Ris (1951). The desoxyribonucleic acid content of animal cells and its evolutionary significance. Journal of General Physiology 34: 451-462.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Carangidae,Elegatis bipinnulata,Rainbow runner,0.71,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Carangidae,Pseudocaranx dentex,White trevally,0.70,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Carangidae,Seriola dumerili,Greater amberjack,0.74,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Carangidae,Seriola hippos,Samson fish,0.77,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Perciformes,Carangidae,Seriola lalandi,Yellowtail amberjack,0.70,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Carangidae,Seriola quinqueradiata,Japanese amberjack,0.83,48,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Carangidae,Seriolina nigrofasciata,Blackbanded trevally,0.68,48,FD,RBC,GD,"Mirsky, A.E. and H. Ris (1951). The desoxyribonucleic acid content of animal cells and its evolutionary significance. Journal of General Physiology 34: 451-462.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Carangidae,Trachinotus falcatus,Permit,0.86,48,BFA,RBC,SP,"Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644."
Chordata,Vertebrata,Osteichthyes,Perciformes,Carangidae,Trachurus declivis,Greenback horse mackerel,0.90,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Carangidae,Trachurus novaezelandiae,Yellowtail horse mackerel,0.92,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Carangidae,Ulua aurochs,Silvermouth trevally,0.64,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Ambloplites rupestris,Rock bass,1.15,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Lepomis auritus,Redbreast sunfish,1.03,48,FD,RBC,GD,"Ragland, C.J. and J.R. Gold (1989). Genome size variation in the North American sunfish genus Lepomis (Pisces: Centrarchidae). Genetical Research 53: 173-182.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Lepomis cyanellus,Green sunfish,0.98,48,FD,RBC,GD,"Ragland, C.J. and J.R. Gold (1989). Genome size variation in the North American sunfish genus Lepomis (Pisces: Centrarchidae). Genetical Research 53: 173-182.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Lepomis cyanellus,Green sunfish,1.00,,FCM,RBC,"GD, HS, V","Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Lepomis cyanellus,Green sunfish,1.02,,FD,RBC,HS,"Ohno, S. and N.B. Atkin (1966). Comparative DNA values and chromosome complements of eight species of fishes. Chromosoma 18: 455-466.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Lepomis gibbosus,Pumpkinseed sunfish,0.95,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Lepomis gibbosus,Pumpkinseed sunfish,1.20,48,NS,NS,GD,"Vialli, M. (1957a). Volume et contenu en ADN par noyau. Experimental Cell Research Suppl. 4: 284-293.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Lepomis gulosus,Warmouth sunfish,1.00,,FD,RBC,GD,"Ragland, C.J. and J.R. Gold (1989). Genome size variation in the North American sunfish genus Lepomis (Pisces: Centrarchidae). Genetical Research 53: 173-182.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Lepomis humilis,Orangespotted sunfish,1.01,46,FD,RBC,GD,"Ragland, C.J. and J.R. Gold (1989). Genome size variation in the North American sunfish genus Lepomis (Pisces: Centrarchidae). Genetical Research 53: 173-182.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Lepomis macrochirus,Bluegill sunfish,0.73,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Lepomis macrochirus,Bluegill sunfish,0.94,48,FD,RBC,GD,"Ragland, C.J. and J.R. Gold (1989). Genome size variation in the North American sunfish genus Lepomis (Pisces: Centrarchidae). Genetical Research 53: 173-182.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Lepomis macrochirus,Bluegill sunfish,0.96,,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Lepomis macrochirus,Bluegill sunfish,0.98,,FCM,RBC,"GD, CA","Gold, J.R., C.J. Ragland, M.C. Birkner, and G.P. Garrett (1991). A simple procedure for long-term storage and preparation of fish cells for DNA content analysis using flow cytometry. Progressive Fish-Culturist 53: 108-110.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Lepomis macrochirus,Bluegill sunfish,1.00,,FCM,RBC,"GD, HS, V","Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Lepomis macrochirus,Bluegill sunfish,1.01,,FCM,RBC,GD,"Peterson, D.G., S.M. Stack, J.L. Healy, B.S. Donohoe, and L.K. Anderson (1994). The relationship between synaptonemal complex length and genome size in four vertebrate classes (Osteichthyes, Reptilia, Aves, Mammalia). Chromosome Research 2: 153-162.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Lepomis marginatus,Dollar sunfish,1.08,48,FD,RBC,GD,"Ragland, C.J. and J.R. Gold (1989). Genome size variation in the North American sunfish genus Lepomis (Pisces: Centrarchidae). Genetical Research 53: 173-182.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Lepomis megalotis,Longear sunfish,1.06,,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Lepomis megalotis,Longear sunfish,1.06,48,FD,RBC,GD,"Ragland, C.J. and J.R. Gold (1989). Genome size variation in the North American sunfish genus Lepomis (Pisces: Centrarchidae). Genetical Research 53: 173-182.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Lepomis megalotis,Longear sunfish,1.06,,FCM,RBC,"GD, CA","Gold, J.R., C.J. Ragland, M.C. Birkner, and G.P. Garrett (1991). A simple procedure for long-term storage and preparation of fish cells for DNA content analysis using flow cytometry. Progressive Fish-Culturist 53: 108-110.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Lepomis microlophus,Redear sunfish,0.99,48,FD,RBC,GD,"Ragland, C.J. and J.R. Gold (1989). Genome size variation in the North American sunfish genus Lepomis (Pisces: Centrarchidae). Genetical Research 53: 173-182.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Lepomis punctatus,Spotted sunfish,0.96,,FD,RBC,GD,"Ragland, C.J. and J.R. Gold (1989). Genome size variation in the North American sunfish genus Lepomis (Pisces: Centrarchidae). Genetical Research 53: 173-182.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Micropterus dolomieu,Smallmouth bass,1.01,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Micropterus salmoides,Largemouth bass,0.80,,NS,NS,GD,"Vialli, M. (1957a). Volume et contenu en ADN par noyau. Experimental Cell Research Suppl. 4: 284-293.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Micropterus salmoides,Largemouth bass,1.00,,FCM,RBC,"GD, CA","Gold, J.R., C.J. Ragland, M.C. Birkner, and G.P. Garrett (1991). A simple procedure for long-term storage and preparation of fish cells for DNA content analysis using flow cytometry. Progressive Fish-Culturist 53: 108-110.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Micropterus salmoides,Largemouth bass,1.00,,FCM,RBC,"GD, HS, V","Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Centrarchidae,Micropterus salmoides,Largemouth bass,1.00,46,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
